AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,EulerX,EulerY,EulerZ,q0,q1,q2,q3
0.21209699,0.03233,-0.99112797,-3.6137495,1.5837499,-0.53374994,0.17892,-0.08078,1.029,-176.48825,11.762906,-7.942218,0.023313278,0.9920992,-0.0657243,0.10428735
0.21209699,0.03233,-0.99112797,-3.6137495,1.5837499,-0.53374994,0.17724,-0.08302,1.02956,-176.42683,11.767864,-7.935405,0.023848148,0.9920862,-0.06560777,0.104364045
0.212158,0.032879,-0.996557,-3.2724998,1.8024999,-0.5774999,0.17612,-0.083160006,1.03152,-176.42928,11.733721,-7.9155483,0.023866553,0.9921278,-0.06544938,0.10406304
0.212158,0.032879,-0.996557,-3.2724998,1.8024999,-0.5774999,0.17808,-0.081760004,1.03138,-176.46292,11.725849,-7.885657,0.023607127,0.99215865,-0.065223746,0.10396955
0.20752199,0.027206,-0.99930197,-3.4474998,1.88125,-0.65625,0.17850001,-0.084,1.0248001,-176.6656,11.551916,-7.8684635,0.021975946,0.99235916,-0.065313034,0.10234521
0.20752199,0.027206,-0.99930197,-3.4474998,1.88125,-0.65625,0.17682001,-0.083440006,1.0306801,-176.66927,11.502422,-7.879246,0.021965334,0.99239606,-0.06542511,0.10191674
0.205875,0.031415,-0.989725,-4.4362497,2.6162498,-0.78749996,0.17486,-0.082320005,1.03082,-176.46652,11.49717,-7.887833,0.023716817,0.9923553,-0.06532078,0.10198865
0.21959999,0.032818,-0.991799,-3.9812496,2.40625,0.19249998,0.17808,-0.08428,1.0395,-176.34508,12.009567,-7.940844,0.024398806,0.99185276,-0.06549856,0.10650331
0.21959999,0.032818,-0.991799,-3.9812496,2.40625,0.19249998,0.17668,-0.08134,1.0368401,-176.39899,12.152878,-7.9363327,0.023846308,0.991738,-0.06546147,0.107711375
0.218136,0.028304,-0.995276,-4.13,2.4237497,0.19249998,0.1764,-0.084,1.03404,-176.53317,12.128433,-7.951423,0.022686219,0.9917787,-0.065726124,0.10742616
0.218136,0.028304,-0.995276,-4.13,2.4237497,0.19249998,0.17892,-0.082040004,1.03558,-176.57074,12.120822,-7.9666424,0.022351608,0.9917842,-0.06589553,0.10734172
0.203862,0.026961999,-0.993324,-4.2699995,2.1,-0.34124997,0.1841,-0.078260005,1.0382401,-176.78183,11.572346,-7.9028964,0.020925999,0.9923437,-0.0657088,0.10246205
0.21594,0.025803,-0.99576396,-4.3924994,1.8987501,0.105,0.17752,-0.082880005,1.03796,-176.65024,11.869765,-7.972338,0.02181626,0.99202,-0.066098705,0.10512484
0.21594,0.025803,-0.99576396,-4.3924994,1.8987501,0.105,0.17598,-0.08778,1.03628,-176.55066,11.949348,-8.051112,0.022555362,0.9918847,-0.06666347,0.10588637
0.217465,0.033611,-0.98893195,-4.5499997,1.7324998,0.37624997,0.17682001,-0.08764,1.0299801,-176.20247,12.036604,-8.128191,0.025441516,0.99168915,-0.06697786,0.10686039
0.217465,0.033611,-0.98893195,-4.5499997,1.7324998,0.37624997,0.17318,-0.084,1.03208,-176.28093,12.062557,-8.13004,0.024743957,0.9916822,-0.06705807,0.10703939
0.20733899,0.025193,-0.997045,-4.4449997,1.4612498,-0.36749998,0.17682001,-0.08512,1.0299801,-176.67981,11.643499,-8.094494,0.021592593,0.9921523,-0.06725436,0.103172645
0.21899,0.029219,-0.991555,-4.6637497,1.7412499,-0.28874996,0.17668,-0.08162,1.0264801,-176.47621,12.013353,-8.137169,0.023078904,0.9917627,-0.06731838,0.10650074
0.21899,0.029219,-0.991555,-4.6637497,1.7412499,-0.28874996,0.17542,-0.085540004,1.03488,-176.41426,12.114292,-8.165462,0.023523733,0.9916431,-0.0674717,0.10741609
0.218868,0.029097,-0.9882,-5.0137496,1.3912499,-0.18374999,0.17668,-0.08442,1.03012,-176.42238,12.153828,-8.180568,0.023413615,0.9916002,-0.067596756,0.107756354
0.218868,0.029097,-0.9882,-5.0137496,1.3912499,-0.18374999,0.17416,-0.08764,1.03432,-176.3558,12.16257,-8.219625,0.023947267,0.99155545,-0.06786912,0.107879385
0.209169,0.029523998,-0.98862696,-4.8999996,1.7762499,-0.35875,0.1778,-0.0882,1.03334,-176.39551,11.788959,-8.218361,0.023847729,0.9918963,-0.068021655,0.10462371
0.209169,0.029523998,-0.98862696,-4.8999996,1.7762499,-0.35875,0.17542,-0.089600004,1.0306801,-176.35667,11.682264,-8.251141,0.024223607,0.9919615,-0.06830613,0.10373055
0.214781,0.031903,-0.989725,-4.41875,1.8725,-0.14874999,0.17402,-0.083160006,1.03502,-176.37344,11.858567,-8.251077,0.023963513,0.9918112,-0.06826111,0.10524589
0.217587,0.027937999,-0.99411696,-3.9199998,2.07375,0.22749998,0.17682001,-0.08568,1.03656,-176.5024,12.01201,-8.276102,0.02272417,0.9916867,-0.06854551,0.10650138
0.217587,0.027937999,-0.99411696,-3.9199998,2.07375,0.22749998,0.17850001,-0.081480004,1.0389401,-176.58179,12.055373,-8.276704,0.02200816,0.9916631,-0.06861044,0.10682907
0.21179199,0.029829,-0.987773,-4.3837495,1.9162498,-0.34124997,0.17892,-0.086940005,1.0375401,-176.3978,11.870602,-8.299518,0.023700373,0.99177676,-0.06869869,0.10534552
0.21179199,0.029829,-0.987773,-4.3837495,1.9162498,-0.34124997,0.1848,-0.08414,1.03264,-176.47112,11.820737,-8.279799,0.023116589,0.9918474,-0.06861194,0.10486618
0.222711,0.027206,-0.990945,-4.1737494,2.03875,-0.105,0.17836,-0.08442,1.03474,-176.50452,12.231512,-8.313145,0.02252709,0.99146754,-0.06879548,0.1084059
0.21837999,0.024766,-0.996984,-3.9024997,2.21375,-0.42874998,0.17766,-0.085540004,1.03348,-176.61998,12.142615,-8.317864,0.021582076,0.99156725,-0.06897414,0.10756859
0.21837999,0.024766,-0.996984,-3.9024997,2.21375,-0.42874998,0.1743,-0.087500006,1.0351601,-176.56758,12.116045,-8.358238,0.022015097,0.9915569,-0.06928298,0.10737807
0.22569999,0.024156,-0.991799,-3.9462495,2.2925,-0.21874999,0.17808,-0.0868,1.04146,-176.56589,12.445887,-8.407941,0.021764224,0.9912257,-0.06960336,0.11024088
0.22569999,0.024156,-0.991799,-3.9462495,2.2925,-0.21874999,0.17626001,-0.08092,1.036,-176.66542,12.5380945,-8.40283,0.020847078,0.9911619,-0.06962529,0.11097666
0.221003,0.025132,-0.992836,-4.3924994,1.8549999,-0.61249995,0.17556,-0.0833,1.03796,-176.59177,12.346609,-8.403224,0.021610746,0.99132496,-0.06961988,0.10936585
0.208315,0.026473999,-0.984967,-4.6112494,1.7587498,-0.40249997,0.17416,-0.0812,1.03726,-176.62758,11.850801,-8.3690405,0.021660859,0.9917977,-0.06951784,0.1050494
0.208315,0.026473999,-0.984967,-4.6112494,1.7587498,-0.40249997,0.17262,-0.08652,1.03558,-176.51927,11.708058,-8.400513,0.022663824,0.9918823,-0.06973781,0.10388636
0.22771299,0.018238999,-0.99796,-4.1037498,2.31875,-0.36749998,0.16856,-0.08078,1.02802,-176.87494,12.390389,-8.427665,0.01910874,0.99132013,-0.070088014,0.10957615
0.22771299,0.018238999,-0.99796,-4.1037498,2.31875,-0.36749998,0.16870001,-0.085260004,1.0323601,-176.76855,12.576601,-8.505904,0.019829523,0.99108124,-0.070604555,0.111264735
0.24473199,0.031354,-0.98874897,-3.9199998,2.7474997,-0.42874998,0.17122,-0.08498,1.0309601,-176.12793,13.3174,-8.599045,0.024773106,0.99018747,-0.07051582,0.11807817
0.24473199,0.031354,-0.98874897,-3.9199998,2.7474997,-0.42874998,0.17486,-0.087500006,1.0375401,-176.13,13.520498,-8.586892,0.024629049,0.98999363,-0.07033823,0.11982802
0.229482,0.014945,-0.98624796,-5.2849994,3.2724998,-0.68249995,0.17500001,-0.08974,1.0417401,-176.78795,13.110383,-8.554417,0.01925496,0.99054486,-0.07087473,0.115874216
0.221247,0.025864,-0.98295397,-5.04,5.5649996,-0.16624999,0.17108001,-0.08652,1.03782,-176.40164,12.710612,-8.605132,0.02281494,0.99082583,-0.07106,0.11266833
0.221247,0.025864,-0.98295397,-5.04,5.5649996,-0.16624999,0.17318,-0.089600004,1.03656,-176.36229,12.595927,-8.638466,0.02320077,0.9909048,-0.07134932,0.111708306
0.24351199,0.035197,-0.99491,-5.0837502,1.5312499,0.28,0.17612,-0.08456,1.0292801,-175.99779,13.145515,-8.690247,0.025922392,0.99027073,-0.07123471,0.116694406
0.24351199,0.035197,-0.99491,-5.0837502,1.5312499,0.28,0.1806,-0.083440006,1.03278,-176.0563,13.300696,-8.650708,0.025350314,0.9901564,-0.070894666,0.11798943
0.224236,0.032025,-0.989298,-5.0662494,1.2425,-0.35875,0.17598,-0.09058,1.03768,-176.1386,12.646835,-8.604295,0.025133638,0.9908312,-0.070817135,0.112279825
0.224968,0.019581,-0.992287,-4.1037498,0.28,0.122499995,0.17234,-0.08246,1.0441201,-176.83133,12.518662,-8.553071,0.019279726,0.99111676,-0.07109138,0.1107331
0.224968,0.019581,-0.992287,-4.1037498,0.28,0.122499995,0.17332001,-0.087220006,1.0402,-176.70403,12.4752,-8.635252,0.020330844,0.991084,-0.071693026,0.110450864
0.22533399,0.02196,-0.99545896,-3.7099998,1.02375,0.33249998,0.17234,-0.08414,1.0402,-176.68011,12.46018,-8.681111,0.020503754,0.99106485,-0.072071426,0.11034421
0.22533399,0.02196,-0.99545896,-3.7099998,1.02375,0.33249998,0.17486,-0.086100005,1.03194,-176.63658,12.4535,-8.739237,0.020828836,0.9910264,-0.07253437,0.11032441
0.230397,0.032757,-0.99009097,-4.57625,1.9424999,0.21874999,0.17304,-0.09142,1.03278,-176.01192,12.654546,-8.848296,0.025984269,0.99064285,-0.07279965,0.11248026
0.224541,0.017568,-0.984967,-5.0837502,2.24,0.30624998,0.17682001,-0.091280006,1.03418,-176.67215,12.626004,-8.858279,0.020286331,0.9907965,-0.07354211,0.11181405
0.224541,0.017568,-0.984967,-5.0837502,2.24,0.30624998,0.17878,-0.08974,1.0361401,-176.67155,12.612895,-8.942504,0.020218574,0.99075437,-0.07427401,0.11171605
0.240157,0.023973,-0.996557,-5.4512496,2.4412498,0.69125,0.18200001,-0.089880005,1.0403401,-176.33008,13.081353,-9.066002,0.022714648,0.99016404,-0.074842624,0.116008244
0.240157,0.023973,-0.996557,-5.4512496,2.4412498,0.69125,0.18186,-0.08876,1.04076,-176.36319,13.206744,-9.112545,0.022291128,0.990018,-0.07523398,0.11707846
0.22161299,0.027145,-0.987102,-5.69625,2.21375,0.20124999,0.17976001,-0.08442,1.03432,-176.38766,12.573366,-9.070744,0.022575893,0.99065465,-0.07511944,0.11158346
0.22161299,0.027145,-0.987102,-5.69625,2.21375,0.20124999,0.17808,-0.08792,1.03908,-176.3222,12.394522,-9.086578,0.023254722,0.99079627,-0.075255625,0.11008421
0.22960399,0.026413,-0.991921,-4.8562493,2.4149997,-0.043749996,0.17892,-0.093380004,1.03572,-176.23402,12.629382,-9.147465,0.023788966,0.99052083,-0.07561278,0.112184
0.232898,0.028731,-0.987346,-5.1099997,1.9512498,-0.20124999,0.18158,-0.0903,1.03418,-176.16745,12.834153,-9.165387,0.02419845,0.99030244,-0.075627506,0.11400046
0.232898,0.028731,-0.987346,-5.1099997,1.9512498,-0.20124999,0.17598,-0.09184,1.03222,-176.12091,12.888661,-9.184782,0.024541672,0.9902279,-0.07572859,0.11450607
0.22448,0.04026,-0.977098,-5.0487494,2.1349998,-0.061249997,0.1813,-0.0889,1.03432,-175.75575,12.597804,-9.145865,0.027947374,0.9904433,-0.07514259,0.112225465
0.22448,0.04026,-0.977098,-5.0487494,2.1349998,-0.061249997,0.17906001,-0.08792,1.04118,-175.80222,12.526949,-9.065481,0.02767551,0.99057275,-0.07452108,0.11156355
0.235948,0.028243,-0.98862696,-4.9087496,2.4237497,-0.105,0.18172,-0.091280006,1.03222,-176.18983,12.943479,-9.051769,0.024039779,0.99027747,-0.07462797,0.114906095
0.23619199,0.032146998,-0.98801696,-4.7949996,2.3012497,-0.21874999,0.17654,-0.090720005,1.0368401,-176.01158,13.040104,-9.065565,0.025496699,0.9901371,-0.07453176,0.11585954
0.23619199,0.032146998,-0.98801696,-4.7949996,2.3012497,-0.21874999,0.17556,-0.093100004,1.03712,-175.97232,13.066634,-9.070264,0.025812192,0.9900997,-0.07452251,0.11611521
0.232959,0.030561,-0.98393,-4.2,3.2287498,-0.17499998,0.17612,-0.094220005,1.03194,-176.03554,13.027201,-9.071428,0.025293162,0.990151,-0.07461148,0.11573383
0.232959,0.030561,-0.98393,-4.2,3.2287498,-0.17499998,0.17304,-0.0973,1.03796,-175.97015,13.013997,-9.1074505,0.025831258,0.99012566,-0.07486175,0.115670495
0.22502899,0.030012,-0.98179495,-4.36625,2.6512501,0,0.1743,-0.097720005,1.03642,-176.02876,12.699813,-9.122512,0.025536774,0.9904272,-0.07516954,0.112922095
0.23161699,0.004941,-1.010038,-3.9462495,2.1087499,0.41124997,0.1764,-0.09492,1.0316601,-177.11537,12.760503,-9.158561,0.016065232,0.99054337,-0.07653067,0.11273368
0.23161699,0.004941,-1.010038,-3.9462495,2.1087499,0.41124997,0.17808,-0.093100004,1.0346,-177.09404,12.774155,-9.320501,0.016080426,0.9904183,-0.07790537,0.11288871
0.23436199,0.02684,-0.984784,-3.9112499,1.5837499,0.30624998,0.168,-0.09352,1.03474,-176.09723,12.948906,-9.49472,0.024391353,0.989957,-0.0783603,0.115108386
0.23436199,0.02684,-0.984784,-3.9112499,1.5837499,0.30624998,0.16968,-0.09324,1.03334,-176.1502,12.992252,-9.522109,0.023873568,0.98990774,-0.07863395,0.11545209
0.23668,0.023851,-0.98490596,-4.41,1.56625,-0.16624999,0.17276001,-0.089880005,1.03544,-176.311,13.111461,-9.51828,0.022398721,0.98982805,-0.0787199,0.11637
0.23668,0.023851,-0.98490596,-4.41,1.56625,-0.16624999,0.17136,-0.09282,1.03852,-176.24344,13.141274,-9.55418,0.022923512,0.989761,-0.07895041,0.11668097
0.236314,0.024766,-0.985394,-3.8587496,1.9599999,0.18374999,0.17332001,-0.09758,1.03012,-176.12874,13.13735,-9.624715,0.023845255,0.98969275,-0.07944428,0.11674074
0.235155,0.020801,-0.994056,-4.4012494,1.8199998,-0.09624999,0.17458001,-0.093100004,1.0325,-176.39532,13.030489,-9.62747,0.021620983,0.98984706,-0.07977742,0.11563365
0.235155,0.020801,-0.994056,-4.4012494,1.8199998,-0.09624999,0.17542,-0.094500005,1.0351601,-176.35754,12.997692,-9.679538,0.021919766,0.989835,-0.080200784,0.1153868
0.229665,0.026534999,-0.983503,-4.5149994,1.07625,-0.13125,0.17346,-0.09268,1.0283,-176.15634,12.804188,-9.705843,0.023779359,0.98996073,-0.080297366,0.11386241
0.229665,0.026534999,-0.983503,-4.5149994,1.07625,-0.13125,0.17038001,-0.090720005,1.0374,-176.20567,12.752454,-9.696984,0.0234016,0.9900258,-0.08028887,0.11337936
0.250588,0.027937999,-0.986004,-4.4449997,1.0937499,0.40249997,0.17738001,-0.09254,1.0337601,-175.99248,13.5335865,-9.776826,0.024560433,0.9891679,-0.080465205,0.12028688
0.219844,0.017568,-0.987651,-3.4649997,0.92749995,0.9975,0.17584,-0.094500005,1.0409,-176.62697,12.598896,-9.739577,0.01983693,0.9902191,-0.08112479,0.111764655
0.219844,0.017568,-0.987651,-3.4649997,0.92749995,0.9975,0.17682001,-0.09268,1.0311,-176.62462,12.327477,-9.818369,0.019989466,0.9904128,-0.081894405,0.10943568
0.23131199,0.025803,-0.995947,-3.9287498,1.5399998,1.1899999,0.17486,-0.099120006,1.03208,-176.0762,12.585682,-9.987473,0.024363797,0.9899479,-0.082733385,0.11209215
0.23131199,0.025803,-0.995947,-3.9287498,1.5399998,1.1899999,0.17388001,-0.09184,1.0332,-176.23605,12.655938,-10.0132065,0.022902215,0.9898969,-0.08308616,0.112588316
0.23076299,0.021654999,-0.98313695,-4.9437494,3.2724998,0.49875,0.1736,-0.09352,1.03726,-176.28769,12.844524,-10.062443,0.022258611,0.9896941,-0.08349344,0.11418837
0.22874999,0.023729,-0.981856,-5.0574994,1.9337498,-0.21,0.1736,-0.09758,1.0323601,-176.1258,12.765439,-10.113263,0.02366913,0.98969924,-0.08380082,0.11363415
0.22874999,0.023729,-0.981856,-5.0574994,1.9337498,-0.21,0.1708,-0.09352,1.0368401,-176.2064,12.744721,-10.114239,0.022988515,0.9897343,-0.08389682,0.113396555
0.253394,0.015189,-0.99454397,-3.57875,2.09125,0.16624999,0.17332001,-0.09058,1.04006,-176.521,13.6628475,-10.160075,0.019493634,0.9888642,-0.08428155,0.1210955
0.253394,0.015189,-0.99454397,-3.57875,2.09125,0.16624999,0.17416,-0.0924,1.04048,-176.46283,13.906381,-10.221554,0.019734856,0.98856074,-0.08466302,0.12324876
0.236009,0.020008,-0.986736,-3.7099998,1.2687498,-0.07,0.17486,-0.0952,1.0367,-176.31673,13.307237,-10.238052,0.021460442,0.9891243,-0.08486954,0.1181931
0.236009,0.020008,-0.986736,-3.7099998,1.2687498,-0.07,0.17206,-0.09086,1.03502,-176.39696,13.142521,-10.227984,0.020910565,0.98930734,-0.08492483,0.11671082
0.23552099,0.015249999,-0.987956,-4.3749995,1.3737499,-0.46374997,0.17388001,-0.09114,1.02942,-176.56169,13.098663,-10.230781,0.019520745,0.98937696,-0.08513196,0.11621065
0.237778,0.020190999,-0.98515,-4.3749995,1.1812499,-0.043749996,0.17416,-0.09086,1.03572,-176.34402,13.158498,-10.270793,0.021311019,0.9892503,-0.08523467,0.11689583
0.237778,0.020190999,-0.98515,-4.3749995,1.1812499,-0.043749996,0.17626001,-0.0938,1.04048,-176.3088,13.174026,-10.295867,0.02157694,0.98921,-0.085409485,0.117060706
0.24156,0.016409,-0.990457,-4.6199994,1.26,0.13125,0.17584,-0.08834,1.03726,-176.5396,13.307481,-10.289551,0.019483369,0.98912567,-0.085543714,0.11803868
0.24156,0.016409,-0.990457,-4.6199994,1.26,0.13125,0.17584,-0.0924,1.0395,-176.44864,13.339611,-10.340588,0.020189706,0.9890402,-0.08587903,0.11839268
0.229909,0.023667999,-0.985577,-4.4275,1.2337499,-0.08749999,0.17766,-0.09436,1.03222,-176.1961,12.883894,-10.353908,0.022726752,0.98942333,-0.08590438,0.11465303
0.24436599,0.016714,-0.98905396,-4.47125,1.2337499,-0.07875,0.17654,-0.09114,1.0441201,-176.46542,13.346505,-10.361111,0.020018058,0.9890209,-0.086071014,0.11844316
0.24436599,0.016714,-0.98905396,-4.47125,1.2337499,-0.07875,0.17598,-0.09408,1.04538,-176.3896,13.468062,-10.408243,0.020524416,0.9888517,-0.08635512,0.11955691
0.23399599,0.016958,-0.98801696,-4.4625,1.6887499,0.043749996,0.17486,-0.09632,1.0353,-176.39116,13.117271,-10.442135,0.020763237,0.9891704,-0.086776786,0.116536275
0.23399599,0.016958,-0.98801696,-4.4625,1.6887499,0.043749996,0.17318,-0.0938,1.0409,-176.43788,13.019415,-10.468771,0.020413222,0.98925287,-0.087089345,0.11566142
0.230885,0.018117,-0.983015,-4.6549997,1.7062498,0.061249997,0.17332001,-0.093660004,1.04286,-176.39552,12.905534,-10.4992895,0.020841872,0.98933077,-0.0873512,0.11471664
0.23637499,0.015921,-0.984662,-4.0599995,1.7324998,0.28874996,0.17234,-0.09702,1.0337601,-176.38649,13.092077,-10.576907,0.020687373,0.9890911,-0.087944515,0.11634687
0.23637499,0.015921,-0.984662,-4.0599995,1.7324998,0.28874996,0.16856,-0.08806,1.0402,-176.54892,13.145062,-10.57603,0.01924228,0.9890688,-0.08808313,0.116679
0.239303,0.011712,-0.98728496,-3.63125,1.3912499,0.41124997,0.17416,-0.091560006,1.0396401,-176.6599,13.269058,-10.622145,0.018134486,0.98893046,-0.08855141,0.11767047
0.239303,0.011712,-0.98728496,-3.63125,1.3912499,0.41124997,0.17304,-0.09562,1.0330601,-176.55702,13.29912,-10.714385,0.018902265,0.9888128,-0.0892311,0.11802443
0.23789999,0.013969,-0.99064,-3.5349998,1.3912499,0.09624999,0.16758001,-0.09184,1.03782,-176.54611,13.203736,-10.746245,0.019043945,0.98887944,-0.08952859,0.117215656
0.23789999,0.013969,-0.99064,-3.5349998,1.3912499,0.09624999,0.16898,-0.09674,1.03628,-176.45079,13.174105,-10.81661,0.019819548,0.98883694,-0.090048976,0.11704674
0.23973,0.015006,-0.989481,-4.08625,1.8637497,-0.19249998,0.16758001,-0.09086,1.03796,-176.48163,13.252166,-10.828593,0.019474883,0.98875684,-0.09015582,0.11769767
0.233935,0.010065,-0.989542,-4.4625,1.3474998,-0.35875,0.17220001,-0.08974,1.03558,-176.74608,13.065721,-10.81209,0.017367445,0.9889933,-0.09034801,0.115878835
0.233935,0.010065,-0.989542,-4.4625,1.3474998,-0.35875,0.17206,-0.093380004,1.03194,-176.65628,13.01059,-10.869406,0.018131327,0.98898715,-0.09077088,0.115483165
0.23131199,0.015189,-0.98521096,-4.9524994,2.0212498,-0.38499996,0.17346,-0.094220005,1.03544,-176.43262,12.910719,-10.915433,0.020100605,0.98900867,-0.09097868,0.11480686
0.23131199,0.015189,-0.98521096,-4.9524994,2.0212498,-0.38499996,0.17220001,-0.09674,1.0367,-176.38956,12.881479,-10.954356,0.020458294,0.98899794,-0.091282174,0.11459578
0.23844899,0.010553,-0.990518,-4.48,1.4874998,0.0525,0.16884,-0.090160005,1.0344601,-176.66458,13.125503,-10.9693165,0.017860472,0.98879814,-0.09160173,0.116483286
0.240157,0.019276,-0.987041,-4.2525,1.2512499,-0.1575,0.17276001,-0.093660004,1.03474,-176.22972,13.215729,-11.02606,0.021476822,0.98859054,-0.091614306,0.11761862
0.240157,0.019276,-0.987041,-4.2525,1.2512499,-0.1575,0.17472,-0.09492,1.03502,-176.23442,13.241499,-11.025403,0.02141472,0.988567,-0.091603704,0.117836885
0.233569,0.006832,-0.99796,-3.8849998,0.78749996,-0.07,0.16968,-0.095340006,1.02662,-176.78372,12.973829,-11.022328,0.016908955,0.98891973,-0.09223141,0.115087725
0.233569,0.006832,-0.99796,-3.8849998,0.78749996,-0.07,0.17332001,-0.0924,1.02676,-176.82426,12.896134,-11.075778,0.01657258,0.9889567,-0.092759304,0.11439272
0.228994,0.013603,-0.98740697,-4.2699995,1.7674999,-0.22749998,0.1729,-0.09324,1.0309601,-176.52634,12.767136,-11.132055,0.019199707,0.98898655,-0.09299316,0.113530375
0.23546,0.012871,-0.98667496,-4.9175,2.0125,-0.035,0.17304,-0.09576,1.02872,-176.4405,12.999,-11.200162,0.019669743,0.9886969,-0.09341161,0.115611166
0.23546,0.012871,-0.98667496,-4.9175,2.0125,-0.035,0.17612,-0.091280006,1.03208,-176.54263,13.06365,-11.204199,0.018727932,0.9886486,-0.093526356,0.11608598
0.241926,0.014335,-0.988139,-4.7424994,1.8549999,0.24499999,0.1736,-0.08904,1.02774,-176.46648,13.305058,-11.229417,0.01914735,0.98838115,-0.0935789,0.11823335
0.241926,0.014335,-0.988139,-4.7424994,1.8549999,0.24499999,0.17122,-0.09198,1.03124,-176.40617,13.368984,-11.259391,0.019580184,0.98828363,-0.09375153,0.118838675
0.231251,0.015798999,-0.986004,-4.8562493,2.0475,-0.34999996,0.17500001,-0.097720005,1.03278,-176.32574,12.98129,-11.271917,0.020603068,0.98863494,-0.093921475,0.11556492
0.231251,0.015798999,-0.986004,-4.8562493,2.0475,-0.34999996,0.1729,-0.09618,1.03334,-176.35225,12.874121,-11.279246,0.020461664,0.9887355,-0.09405122,0.1146205
0.233752,0.015555,-0.98905396,-4.3924994,2.065,-0.2625,0.1771,-0.09282,1.0358601,-176.44702,12.921809,-11.264748,0.019616377,0.98871875,-0.09400353,0.11495139
0.242414,0.009699,-0.982283,-4.75125,2.09125,-0.09624999,0.16898,-0.094220005,1.0292801,-176.51491,13.3793335,-11.324144,0.01856622,0.9882384,-0.09441894,0.11884937
0.242414,0.009699,-0.982283,-4.75125,2.09125,-0.09624999,0.16996,-0.09492,1.0316601,-176.49728,13.501991,-11.376148,0.018555067,0.98807126,-0.09480442,0.1199293
0.239913,0.009821,-0.98874897,-4.4449997,1.7324998,-0.21,0.17066,-0.08974,1.03558,-176.64459,13.367741,-11.358833,0.01742207,0.9882416,-0.09485669,0.1186478
0.239913,0.009821,-0.98874897,-4.4449997,1.7324998,-0.21,0.17276001,-0.09142,1.03992,-176.61719,13.328862,-11.375578,0.017675605,0.9882617,-0.09498648,0.118338004
0.238205,0.014273999,-0.985394,-4.6024995,1.7499999,-0.38499996,0.16436,-0.091280006,1.0368401,-176.4078,13.246733,-11.393322,0.019536236,0.9882933,-0.09495354,0.11780661
